"Name","Live Bytes","Live Objects","Allocated Objects","Avg. Age","Generations"
"        viper.silicon.rules.evaluator$.evalQuantified (viper.silicon.state.State, viper.silicon.state.terms.Quantifier, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Option, String, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function7)","11’544 B (0.1%)","481 (0.1%)","486 (0.1%)","158.9","17"
"         viper.silicon.rules.evaluator$.eval2 (viper.silicon.state.State, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function3)","11’400 B (0.1%)","475 (0.1%)","480 (0.1%)","159.0","17"
"          viper.silicon.rules.evaluator$.eval3 (viper.silicon.state.State, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function3)","11’400 B (0.1%)","475 (0.1%)","480 (0.1%)","159.0","17"
"         viper.silicon.rules.consumer$.consumeTlc (viper.silicon.state.State, viper.silicon.state.Heap, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function4)","144 B (0%)","6 (0%)","6 (0%)","153.7","3"
"          viper.silicon.rules.consumer$.$anonfun$wrappedConsumeTlc$1 (viper.silicon.state.State, viper.silver.ast.Exp, viper.silicon.verifier.Verifier, viper.silver.verifier.PartialVerificationError, viper.silicon.state.State, viper.silicon.verifier.Verifier, scala.Function4)","144 B (0%)","6 (0%)","6 (0%)","153.7","3"
"    viper.silicon.state.DefaultSymbolConverter.toFunction (viper.silver.ast.Function)","264 B (0%)","11 (0%)","308 (0%)","914.6","9"
"     viper.silicon.supporters.functions.FunctionData.<init> (viper.silver.ast.Function, int, scala.collection.immutable.ListSet, viper.silver.ast.Program, viper.silicon.state.SymbolConverter, viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator, viper.silicon.state.IdentifierFactory, scala.Function1, viper.silicon.Config, viper.silver.plugin.PluginAwareReporter)","264 B (0%)","11 (0%)","308 (0%)","914.6","9"
"      viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$.$anonfun$analyze$2 (viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider.functionsSupporter., viper.silver.ast.Program, scala.Tuple2)","264 B (0%)","11 (0%)","308 (0%)","914.6","9"
"       viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$$$Lambda$1354.2027018661.apply (Object)","264 B (0%)","11 (0%)","308 (0%)","914.6","9"
"        scala.collection.immutable.List.map (scala.Function1)","264 B (0%)","11 (0%)","308 (0%)","914.6","9"
"         scala.collection.immutable.List.map (scala.Function1)","264 B (0%)","11 (0%)","308 (0%)","914.6","9"
"          viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$.analyze (viper.silver.ast.Program)","264 B (0%)","11 (0%)","308 (0%)","914.6","9"
"    viper.silicon.supporters.functions.FunctionData.<init> (viper.silver.ast.Function, int, scala.collection.immutable.ListSet, viper.silver.ast.Program, viper.silicon.state.SymbolConverter, viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator, viper.silicon.state.IdentifierFactory, scala.Function1, viper.silicon.Config, viper.silver.plugin.PluginAwareReporter)","888 B (0%)","37 (0%)","308 (0%)","1’012.4","22"
"     viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$.$anonfun$analyze$2 (viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider.functionsSupporter., viper.silver.ast.Program, scala.Tuple2)","888 B (0%)","37 (0%)","308 (0%)","1’012.4","22"
"      viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$$$Lambda$1354.2027018661.apply (Object)","888 B (0%)","37 (0%)","308 (0%)","1’012.4","22"
"       scala.collection.immutable.List.map (scala.Function1)","888 B (0%)","37 (0%)","308 (0%)","1’012.4","22"
"        scala.collection.immutable.List.map (scala.Function1)","888 B (0%)","37 (0%)","308 (0%)","1’012.4","22"
"         viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$.analyze (viper.silver.ast.Program)","888 B (0%)","37 (0%)","308 (0%)","1’012.4","22"
"          viper.silicon.verifier.DefaultMasterVerifier.$anonfun$analyzeProgramAndEmitPreambleContributions$1 (viper.silver.ast.Program, viper.silicon.interfaces.PreambleContributor)","888 B (0%)","37 (0%)","308 (0%)","1’012.4","22"
"    viper.silicon.rules.quantifiedChunkSupporter$.freshSnapshotMap (viper.silicon.state.State, viper.silver.ast.Resource, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier)","4’608 B (0%)","192 (0%)","197 (0%)","1’136.4","25"
"     viper.silicon.rules.quantifiedChunkSupporter$.summarise_field (viper.silicon.state.State, scala.collection.immutable.Seq, viper.silicon.state.terms.Var, viper.silver.ast.Field, scala.Option, viper.silicon.verifier.Verifier)","3’912 B (0%)","163 (0%)","168 (0%)","1’136.0","25"
"      viper.silicon.rules.quantifiedChunkSupporter$.summarise (viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silver.ast.Resource, scala.Option, viper.silicon.verifier.Verifier)","3’912 B (0%)","163 (0%)","168 (0%)","1’136.0","25"
"       viper.silicon.rules.quantifiedChunkSupporter$.summarisingSnapshotMap (viper.silicon.state.State, viper.silver.ast.Resource, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Option, scala.Option)","3’912 B (0%)","163 (0%)","168 (0%)","1’136.0","25"
"        viper.silicon.rules.quantifiedChunkSupporter$.heapSummarisingMaps (viper.silicon.state.State, viper.silver.ast.Resource, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Option, scala.Option)","1’416 B (0%)","59 (0%)","60 (0%)","1’178.9","13"
"         viper.silicon.rules.evaluator$.$anonfun$eval2$4 (viper.silver.ast.FieldAccess, scala.Function3, viper.silver.verifier.PartialVerificationError, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","1’272 B (0%)","53 (0%)","54 (0%)","1’178.5","13"
"          viper.silicon.rules.evaluator$$$Lambda$2067.242923960.apply (Object, Object, Object)","1’272 B (0%)","53 (0%)","54 (0%)","1’178.5","13"
"         viper.silicon.rules.stateConsolidator$.$anonfun$assumeUpperPermissionBoundForQPFields$3 (scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, viper.silicon.state.terms.Var, viper.silicon.state.State, scala.Tuple2)","144 B (0%)","6 (0%)","6 (0%)","1’183.3","6"
"        <Unknown>","1’296 B (0%)","54 (0%)","57 (0%)","1’124.6","24"
"         viper.silicon.rules.producer$.$anonfun$produceTlc$28 (scala.Function2, viper.silver.ast.FieldAccessPredicate, viper.silver.ast.Forall, String, scala.Option, scala.Function2, viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Tuple2, viper.silicon.verifier.Verifier)","1’032 B (0%)","43 (0%)","46 (0%)","1’110.1","22"
"        viper.silicon.rules.evaluator$.generateFieldTrigger (viper.silver.ast.FieldAccess, viper.silicon.state.State, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier)","1’080 B (0%)","45 (0%)","46 (0%)","1’102.4","22"
"         viper.silicon.rules.evaluator$.$anonfun$evalHeapTrigger$1 (viper.silicon.state.State, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.runtime.ObjectRef, scala.runtime.ObjectRef, viper.silver.ast.Exp)","1’080 B (0%)","45 (0%)","46 (0%)","1’102.4","22"
"          viper.silicon.rules.evaluator$$$Lambda$2081.99128157.apply (Object)","1’080 B (0%)","45 (0%)","46 (0%)","1’102.4","22"
"        viper.silicon.rules.executor$.$anonfun$exec2$5 (viper.silver.ast.Field, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, scala.Function2, viper.silver.verifier.PartialVerificationError, viper.silver.ast.FieldAccess, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","120 B (0%)","5 (0%)","5 (0%)","1’054.4","2"
"         viper.silicon.rules.executor$$$Lambda$2084.1237358998.apply (Object, Object, Object)","120 B (0%)","5 (0%)","5 (0%)","1’054.4","2"
"          viper.silicon.rules.evaluator$.$anonfun$eval$1 (viper.silver.ast.Exp, int, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","120 B (0%)","5 (0%)","5 (0%)","1’054.4","2"
"     viper.silicon.rules.quantifiedChunkSupporter$.singletonSnapshotMap (viper.silicon.state.State, viper.silver.ast.Resource, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","696 B (0%)","29 (0%)","29 (0%)","1’138.7","10"
"      viper.silicon.rules.executor$.$anonfun$exec2$5 (viper.silver.ast.Field, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, scala.Function2, viper.silver.verifier.PartialVerificationError, viper.silver.ast.FieldAccess, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","696 B (0%)","29 (0%)","29 (0%)","1’138.7","10"
"       viper.silicon.rules.executor$$$Lambda$2084.1237358998.apply (Object, Object, Object)","696 B (0%)","29 (0%)","29 (0%)","1’138.7","10"
"        viper.silicon.rules.evaluator$.$anonfun$eval$1 (viper.silver.ast.Exp, int, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","696 B (0%)","29 (0%)","29 (0%)","1’138.7","10"
"         viper.silicon.rules.evaluator$$$Lambda$1475.556880449.apply (Object, Object, Object)","696 B (0%)","29 (0%)","29 (0%)","1’138.7","10"
"          viper.silicon.rules.evaluator$.$anonfun$eval3$3 (viper.silver.ast.Exp, viper.silicon.state.State, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","696 B (0%)","29 (0%)","29 (0%)","1’138.7","10"
"    viper.silicon.state.DefaultSymbolConverter.toSort (viper.silver.ast.Type)","288 B (0%)","12 (0%)","92 (0%)","1’070.0","3"
"     viper.silicon.supporters.DefaultDomainsContributor.$anonfun$collectDomainMembers$5 (viper.silicon.supporters.DefaultDomainsContributor, viper.silver.ast.Type)","72 B (0%)","3 (0%)","46 (0%)","1’057.0","2"
"      viper.silicon.supporters.DefaultDomainsContributor$$Lambda$1329.1636271267.apply (Object)","72 B (0%)","3 (0%)","46 (0%)","1’057.0","2"
"       viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","72 B (0%)","3 (0%)","46 (0%)","1’057.0","2"
"        viper.silicon.supporters.ExpressionTranslator.translate$ (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","72 B (0%)","3 (0%)","46 (0%)","1’057.0","2"
"         viper.silicon.supporters.DefaultDomainsTranslator.translate (scala.Function1, viper.silver.ast.Exp)","72 B (0%)","3 (0%)","46 (0%)","1’057.0","2"
"          viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","72 B (0%)","3 (0%)","46 (0%)","1’057.0","2"
"     viper.silicon.state.DefaultSymbolConverter.toSort (viper.silver.ast.Type)","96 B (0%)","4 (0%)","35 (0%)","1’111.0","1"
"      viper.silicon.supporters.DefaultDomainsContributor.$anonfun$collectDomainMembers$5 (viper.silicon.supporters.DefaultDomainsContributor, viper.silver.ast.Type)","24 B (0%)","1 (0%)","20 (0%)","1’111.0","1"
"       viper.silicon.supporters.DefaultDomainsContributor$$Lambda$1329.1636271267.apply (Object)","24 B (0%)","1 (0%)","20 (0%)","1’111.0","1"
"        viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","24 B (0%)","1 (0%)","20 (0%)","1’111.0","1"
"         viper.silicon.supporters.ExpressionTranslator.translate$ (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","24 B (0%)","1 (0%)","20 (0%)","1’111.0","1"
"          viper.silicon.supporters.DefaultDomainsTranslator.translate (scala.Function1, viper.silver.ast.Exp)","24 B (0%)","1 (0%)","20 (0%)","1’111.0","1"
"      viper.silicon.state.DefaultSymbolConverter.$anonfun$toFunction$2 (viper.silicon.state.DefaultSymbolConverter, viper.silver.ast.Type)","72 B (0%)","3 (0%)","15 (0%)","1’111.0","1"
"       viper.silicon.state.DefaultSymbolConverter$$Lambda$1323.998997461.apply (Object)","72 B (0%)","3 (0%)","15 (0%)","1’111.0","1"
"        scala.collection.immutable.List.map (scala.Function1)","72 B (0%)","3 (0%)","15 (0%)","1’111.0","1"
"         scala.collection.immutable.List.map (scala.Function1)","72 B (0%)","3 (0%)","15 (0%)","1’111.0","1"
"          viper.silicon.state.DefaultSymbolConverter.toFunction (viper.silver.ast.DomainFunc)","72 B (0%)","3 (0%)","15 (0%)","1’111.0","1"
"     viper.silicon.state.DefaultSymbolConverter.$anonfun$toFunction$2 (viper.silicon.state.DefaultSymbolConverter, viper.silver.ast.Type)","24 B (0%)","1 (0%)","5 (0%)","1’111.0","1"
"      viper.silicon.state.DefaultSymbolConverter$$Lambda$1323.998997461.apply (Object)","24 B (0%)","1 (0%)","5 (0%)","1’111.0","1"
"       scala.collection.immutable.List.map (scala.Function1)","24 B (0%)","1 (0%)","5 (0%)","1’111.0","1"
"        scala.collection.immutable.List.map (scala.Function1)","24 B (0%)","1 (0%)","5 (0%)","1’111.0","1"
"         viper.silicon.state.DefaultSymbolConverter.toFunction (viper.silver.ast.DomainFunc)","24 B (0%)","1 (0%)","5 (0%)","1’111.0","1"
"          viper.silicon.supporters.DefaultDomainsContributor.$anonfun$collectDomainMembers$2 (viper.silicon.supporters.DefaultDomainsContributor, viper.silver.ast.DomainFunc)","24 B (0%)","1 (0%)","5 (0%)","1’111.0","1"
"     viper.silicon.state.DefaultSymbolConverter.toFunction (viper.silver.ast.DomainFunc)","48 B (0%)","2 (0%)","4 (0%)","1’030.0","1"
"      viper.silicon.supporters.DefaultDomainsContributor.$anonfun$collectDomainMembers$2 (viper.silicon.supporters.DefaultDomainsContributor, viper.silver.ast.DomainFunc)","48 B (0%)","2 (0%)","4 (0%)","1’030.0","1"
"       viper.silicon.supporters.DefaultDomainsContributor.$anonfun$collectDomainMembers$2$adapted (viper.silicon.supporters.DefaultDomainsContributor, viper.silver.ast.DomainFunc)","48 B (0%)","2 (0%)","4 (0%)","1’030.0","1"
"        viper.silicon.supporters.DefaultDomainsContributor$$Lambda$1321.1375593203.apply (Object)","48 B (0%)","2 (0%)","4 (0%)","1’030.0","1"
"         scala.collection.immutable.List.foreach (scala.Function1)","48 B (0%)","2 (0%)","4 (0%)","1’030.0","1"
"          viper.silicon.supporters.DefaultDomainsContributor.$anonfun$collectDomainMembers$1 (viper.silicon.supporters.DefaultDomainsContributor, viper.silver.ast.Domain)","48 B (0%)","2 (0%)","4 (0%)","1’030.0","1"
"     viper.silicon.rules.executor$.exec2 (viper.silicon.state.State, viper.silver.ast.Stmt, viper.silicon.verifier.Verifier, scala.Function2)","24 B (0%)","1 (0%)","1 (0%)","1’027.0","1"
"      viper.silicon.rules.executor$.exec (viper.silicon.state.State, viper.silver.ast.Stmt, viper.silicon.verifier.Verifier, scala.Function2)","24 B (0%)","1 (0%)","1 (0%)","1’027.0","1"
"       viper.silicon.rules.executor$.execs (viper.silicon.state.State, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Function2)","24 B (0%)","1 (0%)","1 (0%)","1’027.0","1"
"        viper.silicon.rules.executor$.$anonfun$execs$1 (scala.collection.immutable.Seq, scala.Function2, viper.silicon.state.State, viper.silicon.verifier.Verifier)","24 B (0%)","1 (0%)","1 (0%)","1’027.0","1"
"         viper.silicon.rules.executor$$$Lambda$1618.54560619.apply (Object, Object)","24 B (0%)","1 (0%)","1 (0%)","1’027.0","1"
"     viper.silicon.rules.executor$.ssaifyRhs (viper.silicon.state.terms.Term, String, viper.silver.ast.Type, viper.silicon.verifier.Verifier)","24 B (0%)","1 (0%)","1 (0%)","1’027.0","1"
"      viper.silicon.rules.executor$.$anonfun$exec2$3 (viper.silver.ast.LocalVar, viper.silicon.verifier.Verifier, scala.Function2, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","24 B (0%)","1 (0%)","1 (0%)","1’027.0","1"
"    viper.silicon.rules.producer$.$anonfun$produceTlc$28 (scala.Function2, viper.silver.ast.FieldAccessPredicate, viper.silver.ast.Forall, String, scala.Option, scala.Function2, viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Tuple2, viper.silicon.verifier.Verifier)","1’104 B (0%)","46 (0%)","46 (0%)","1’100.6","22"
"    viper.silicon.rules.producer$.$anonfun$produceTlc$13 (scala.Function2, viper.silver.ast.Field, viper.silicon.state.terms.Term, scala.Function2, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","384 B (0%)","16 (0%)","16 (0%)","1’120.2","6"
"     viper.silicon.rules.producer$$$Lambda$2152.680764960.apply (Object, Object, Object)","384 B (0%)","16 (0%)","16 (0%)","1’120.2","6"
"      viper.silicon.rules.evaluator$.$anonfun$eval$1 (viper.silver.ast.Exp, int, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","384 B (0%)","16 (0%)","16 (0%)","1’120.2","6"
"       viper.silicon.rules.evaluator$$$Lambda$1475.556880449.apply (Object, Object, Object)","384 B (0%)","16 (0%)","16 (0%)","1’120.2","6"
"        viper.silicon.rules.evaluator$.$anonfun$eval3$3 (viper.silver.ast.Exp, viper.silicon.state.State, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","384 B (0%)","16 (0%)","16 (0%)","1’120.2","6"
